locationId,location,date,unit,country,city,isMobile,isAnalysis,entity,sensorType,latitude,longitude,co,no,no2,nox,o3,pm25,so2,pm10
8000,Nezahualcóyotl,2024-10-28 02:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,18,,
8000,Nezahualcóyotl,2024-10-28 01:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,14,,
8000,Nezahualcóyotl,2024-10-28 00:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,15,,
8000,Nezahualcóyotl,2024-10-27 23:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,15,,
8000,Nezahualcóyotl,2024-10-27 22:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,17,,
8000,Nezahualcóyotl,2024-10-27 21:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,32,,
8000,Nezahualcóyotl,2024-10-27 18:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,7,,
8000,Nezahualcóyotl,2024-10-27 17:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,7,,
8000,Nezahualcóyotl,2024-10-27 01:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,17,,
8000,Nezahualcóyotl,2024-10-27 00:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,12,,
